Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
a cut above,someone or something much better than someone else or something else,This diamond is a cut above the rest and You will like it because you have an expensive taste .,This diamond is noticeably greater than the rest and You will like it because you have an expensive taste .,O O O B I I O O O O O O O O O O O O O O,O O O B I I O O O O O O O O O O O O O O
a cut above,someone or something much better than someone else or something else,I like my fruits to be a cut above the rest and always go with the highest organic brands .,I like my fruits to be of a higher class than the rest and always go with the highest organic brands .,O O O O O O O B I O O O O O O O O O O O,O O O O O O B O I I I O O O O O O O O O O O
a cut above,someone or something much better than someone else or something else,Her drawing was definitely a cut above the rest and It proves her expertise in brush strokes .,Her drawing was definitely better than the rest and It proves her expertise in brush strokes .,O O O O B I I O O O O O O O O O O O,O O O O B I O O O O O O O O O O O
a cut above,someone or something much better than someone else or something else,Do you know a restaurant which is a cut above the rest ?,Do you know a restaurant which is of a higher class than the rest ?,O O O O O O O O B I O O O,O O O O O O O B O I I I O O O
a cut above,someone or something much better than someone else or something else,The pastries at this shop are a cut above the rest and you must try them .,The pastries at this shop are of a higher class than the rest and you must try them .,O O O O O O O B I O O O O O O O O,O O O O O O B O I I I O O O O O O O O
a cut above,someone or something much better than someone else or something else,She thinks her intelligence is a cut above the rest .,She thinks her intelligence is greater than the rest .,O O O O O B I I O O O,O O O O O B I O O O
knock on wood (touch wood),said when you want good luck or a good situation to continue,"The team I support has been winning every game so far , knock on wood .","The team I support has been winning every game so far , let 's avoid bad luck .",O O O O O O O O O O O O B I I O,O O O O O O O O O O O O B I I I I O
knock on wood (touch wood),said when you want good luck or a good situation to continue,"We have had a great week so far and , touch wood , we will end it on a high note , touch wood .","e have had a great week so far and , touch wood , we will end it on a high note if luck is on our side .",B O O O O O O O O O O O O O O O O O O O O O O O O,B O O O O O O O O O O O O O O O O O O O O I I I O I I O
knock on wood (touch wood),said when you want good luck or a good situation to continue,"We expect to close the deal by the end of this week , knock on wood .","We expect to close the deal by the end of this week , we hope .",O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O B I O
knock on wood (touch wood),said when you want good luck or a good situation to continue,"We have had a smooth journey so far , touch wood .","We have had a smooth journey so far , let 's hope that our luck continues .",O O O O O O O O O B I O,O O O O O O O O O B I I I I I I O
knock on wood (touch wood),said when you want good luck or a good situation to continue,"Our new venture has got off to a great start and touch wood , we 'll be doing good business by the end of the year .","Our new venture has got off to a great start and with luck , we 'll be doing good business by the end of the year .",O O O O O O O O O O O B I O O O O O O O O O O O O O O,O O O O O O O O O O O B I O O O O O O O O O O O O O O
over the moon,extremely pleased or happy,He was over the moon when he got a job with his dream company .,He was filled with joy when he got a job with his dream company .,O O B I I O O O O O O O O O O,O O B O I O O O O O O O O O O
over the moon,extremely pleased or happy,My daughter was over the moon when she got her new bicycle .,My daughter was delighted when she got her new bicycle .,O O O B I I O O O O O O O,O O O B O O O O O O O
over the moon,extremely pleased or happy,The players were over the moon after overcoming a tough opponent to win the championship .,The players were extremely happy after overcoming a tough opponent to win the championship .,O O O B O I O O O O O O O O O O,O O O B I O O O O O O O O O O
over the moon,extremely pleased or happy,She was over the moon when she was declared the winner of the singing competition . ',She was extremely pleased when she was declared the winner of the singing competition . ',O O B O I O O O O O O O O O O O O,O O B I O O O O O O O O O O O O
to the core,used to give a negative effect when used with words like rotten and evil,"Stella 's plan was rotten to the core , it would not work in today 's world .","Stella 's plan was completely rotten , it would not work in today 's world .",O O O O O B I I O O O O O O O O O O,O O O O B O O O O O O O O O O O
to the core,"completely, from within",The news of his father 's sudden passing away shocked him to the core .,The news of his father 's sudden passing away utterly shocked him .,O O O O O O O O O O O B I I O,O O O O O O O O O B O O O
to the core,"completely, from within",She thinks everyone that is not a part of her group is irresponsible to the core .,She thinks everyone that is not a part of her group is full of irresponsibility .,O O O O O O O O O O O O B I I I O,O O O O O O O O O O O O B O I O
to the core,"completely, from within",It hurts to know that someone that I trusted so much has turned out to be deceitful to the core .,It hurts to know that someone that I trusted so much has turned out to be full deceitful .,O O O O O O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O O O O B O O
to the core,"completely, from within",The man was hurt to the core by these words and refused to speak to anyone but his wife at the time . ',The man was hurt completely by these words and refused to speak to anyone but his wife at the time . ',O O O O O O B O O O O O O O O O O O O O O O O O,O O O O B O O O O O O O O O O O O O O O O O
fool's paradise,"It is the state of happiness that is not considered real since it would be short lived, only until the truth is revealed","It turns out my assignment is due on Monday not Tuesday , I have been living in a fool ' a paradise .","It turns out my assignment is due on Monday not Tuesday , I have been living with false hope .",O O O O O O O O O O O O O O O O B I I I I I O,O O O O O O O O O O O O O O O O B I I O
